RECORD,hbpermin,Pseg,PQseg,QRSseg,QRseg,QTseg,RSseg,STseg,Tseg,PTseg,ECGseg,QRtoQSdur,RStoQSdur,RRmean,PPmean,PQdis,PonQdis,PRdis,PonRdis,PSdis,PonSdis,PTdis,PonTdis,PToffdis,QRdis,QSdis,QTdis,QToffdis,RSdis,RTdis,RToffdis,STdis,SToffdis,PonToffdis,PonPQang,PQRang,QRSang,RSTang,STToffang,RRTot,NNTot,SDRR,IBIM,IBISD,SDSD,RMSSD,QRSarea,QRSperi,PQslope,QRslope,RSslope,STslope,NN50,pNN50,ECG_signal
498,61.5,0.05764486,0.068037383,0.031962617,0.016037383,0.129757009,0.015925234,0.097794393,0.130654206,0.197794393,0.297158879,NaN,NaN,244.975,244.975,13.0672477,23.91884999,13.0672477,23.91884999,13.0672477,23.91884999,38.70331824,49.60026694,63.4018293,0,0,25.71300657,50.40734114,0,25.71300657,50.40734114,25.71300657,50.40734114,74.30014063,NaN,NaN,NaN,NaN,NaN,41,106,2.788256624,164.6792453,49.5894866,2.005908432,244.9908672,0,0,-0.101511123,NaN,NaN,0.031769207,0,0,AFF
499,115.5,0.052037383,0.062542056,0.021345794,0.010616822,0.147028037,0.010728972,0.125682243,0.111700935,0.209570093,0.293757009,NaN,NaN,128.1447368,128.1447368,13.35836469,18.78538553,13.51627147,18.9432948,13.67415878,19.10117958,48.85647547,54.30267747,64.48780294,0.158136877,0.315794202,35.53053674,51.16083643,0.158241874,35.37265854,51.00296786,35.21481439,50.84506757,69.93424178,NaN,NaN,NaN,NaN,NaN,77,106,26.98181841,120.6132075,23.83283586,35.8940416,130.9545421,0.11534167,0.632172953,-0.066236031,NaN,NaN,0.015642355,25,23.58490566,AFF
500,91.5,0.049943925,0.064411215,0.035962617,0.018056075,0.133308411,0.017906542,0.097345794,0.104037383,0.197719626,0.266504673,NaN,NaN,163.7833333,163.7833333,13.87945528,18.58076523,17.19574151,21.8987633,20.39624084,25.09815549,43.93520006,48.6667275,53.13547023,3.331589444,6.517487831,30.10956942,39.30585513,3.227143618,26.7938535,35.99107907,23.59890933,32.79179086,57.86670706,NaN,NaN,NaN,NaN,2.985984765,61,106,50.88748755,141.9150943,41.86888559,67.93748922,171.5066082,3.976893586,13.07622089,-0.078914091,NaN,NaN,0.037743853,24,22.64150943,AFF
501,102,0.058392523,0.120971963,0.085196262,0.04411215,0.182691589,0.041084112,0.097495327,0.118429907,0.303663551,0.399102804,0.002096062,0.001903938,145.8208955,145.8059701,36.34939901,43.95700707,49.7046938,57.31952371,61.82781054,69.4359057,86.19421807,93.80602183,104.0750767,13.41469139,25.47898908,49.85315307,67.73233185,12.21034322,36.50011987,54.38014371,24.3847369,42.258416,111.6865734,3.114366421,-6.296671831,12.23618351,-8.762843386,2.220492415,68,106,35.18095031,132.1981132,30.13615516,50.36589947,150.004776,17.33982228,51.10402369,-0.018290405,0.091872277,-0.122567352,0.030999035,2,1.886792453,AFF
502,73.5,0.055514019,0.097869159,0.081009346,0.040859813,0.159102804,0.040149533,0.078093458,0.096897196,0.256971963,0.342130841,0.002001627,0.001998373,204.1458333,204.0833333,23.58906193,29.87835134,35.19581667,41.48771019,46.79904635,53.08874957,60.39608168,66.68795231,74.02091099,11.67214753,23.21062637,36.81857744,50.43909357,11.71137988,25.21526713,38.84279134,13.64053865,27.23891666,80.31250814,NaN,-7.462351813,13.91622585,-11.93060472,5.433476917,49,106,5.004121565,157.0660377,32.01105799,4.265838063,204.2071558,16.40269429,46.59415378,-0.022538626,0.10813882,-0.136023745,0.073187948,0,0,AFF
503,68.45238095,0.049719626,0.079663551,0.041121495,0.020897196,0.138766355,0.020224299,0.09764486,0.099588785,0.218429907,0.281158879,NaN,NaN,218.4888889,218.4888889,13.07481375,16.58944598,13.07481375,16.58944598,13.07481375,16.58944598,38.00310344,41.53542717,41.29219044,0,0,25.01660277,28.30241019,0,25.01660277,28.30241019,25.01660277,28.30241019,44.82445104,NaN,NaN,NaN,NaN,2.712296096,46,106,3.667407333,163.0283019,36.38677107,5.041716469,218.519666,0,0,-0.10708723,NaN,NaN,0.036330526,0,0,AFF
504,59.52380952,0.052747664,0.079663551,0.041121495,0.020897196,0.140373832,0.020224299,0.099252336,0.103850467,0.220037383,0.287140187,NaN,NaN,251.1794872,251.1794872,13.09478706,17.5128836,13.09478706,17.5128836,13.09478706,17.5128836,39.08224601,43.56412342,44.15929536,0,0,26.09345656,31.16626358,0,26.09345656,31.16626358,26.09345656,31.16626358,48.64108602,14.82048755,NaN,NaN,NaN,2.587153064,40,106,5.642657107,174.990566,46.56046351,7.649163045,251.2428593,0,0,-0.120803989,NaN,NaN,0.035577782,1,0.943396226,AFF
505,34.22619048,0.055700935,0.081009346,0.044448598,0.022691589,0.142130841,0.021757009,0.097682243,0.10153271,0.223140187,0.295364486,NaN,NaN,321.1818182,322.6363636,14.72094539,23.37958055,16.90291122,25.5616169,18.76664825,27.42523414,42.86596103,51.59154187,49.68732737,2.183324201,4.045728582,28.25023298,35.05559859,1.867894584,26.06842186,32.87409828,24.20628405,31.01053337,58.40911702,NaN,NaN,NaN,NaN,5.234946417,23,106,373.6220302,189.2358491,181.3722698,283.2471418,492.6978606,1.448939219,8.096947366,-0.106586897,NaN,NaN,0.044392142,2,1.886792453,AFF
506,81,0.060149533,0.089906542,0.077233645,0.039327103,0.173495327,0.037906542,0.096261682,0.105383178,0.263401869,0.343626168,NaN,NaN,183.1320755,183.0943396,20.91990826,28.83578345,31.89647838,39.82044474,42.42346559,50.34311874,66.01909929,73.94343553,76.11362001,11.05756154,21.50969537,45.11745879,55.21009112,10.60965143,34.14099667,44.23489815,23.61203224,33.70228777,84.03774752,NaN,NaN,NaN,NaN,2.243842027,54,106,47.50771049,149.7169811,41.26548281,80.82147578,189.1939207,14.50267525,43.17690834,-0.036426344,NaN,NaN,0.026691786,12,11.32075472,AFF
507,81,0.05611215,0.079364486,0.042093458,0.021420561,0.141158879,0.020672897,0.099065421,0.102915888,0.220523364,0.295962617,NaN,NaN,184.4150943,184.4150943,15.78066972,23.27668234,17.93196162,25.4280328,19.96978113,27.46573332,44.9076022,52.45331496,53.0230875,2.15402233,4.189227737,29.20543577,37.30871821,2.045870936,27.05446006,35.15834819,25.0186015,33.12065613,60.56606949,9.088382265,NaN,NaN,NaN,4.107595596,54,106,43.28729561,150.3584906,39.13140716,69.09476759,189.4273396,1.822021715,8.389121003,-0.090415412,NaN,NaN,0.038048693,23,21.69811321,AFF
508,69,0.061046729,0.083962617,0.051626168,0.026990654,0.14811215,0.024635514,0.096485981,0.096859813,0.232074766,0.308299065,NaN,NaN,216.6666667,217.3777778,18.21470265,26.96943747,23.50472453,32.2603693,27.74998802,36.5043315,51.09233015,59.91211287,58.60635545,5.300597299,9.535395166,32.97762681,40.47582662,4.280001423,27.68747528,35.18976315,23.45800387,30.94600577,67.42224393,9.362534142,NaN,NaN,NaN,6.161458961,46,106,32.90525119,163.5377358,40.911606,45.76640179,219.1510894,7.077796588,19.11599389,-0.093825346,NaN,NaN,0.055418278,11,10.37735849,AFF
509,88.5,0.053046729,0.094579439,0.07364486,0.037420561,0.155327103,0.036224299,0.081682243,0.085570093,0.249906542,0.318317757,NaN,NaN,168.8275862,168.7068966,24.04348854,30.81488144,34.40614892,41.18037118,44.28410614,51.05642476,61.29329767,68.06904645,67.68993032,10.42925491,20.24256902,37.26259825,43.65733126,9.975682221,26.90561788,33.30301417,17.03355375,23.42212274,74.46553869,NaN,NaN,NaN,NaN,3.926476521,59,106,25.920394,144,26.67618878,39.8920828,170.8057982,13.18505528,40.64750616,-0.027974714,NaN,NaN,0.044335923,16,15.09433962,AFF
510,66,0.053757009,0.076149533,0.040485981,0.020448598,0.136859813,0.020037383,0.096373832,0.101158879,0.213009346,0.285121495,NaN,NaN,226.1162791,226.1162791,13.39086955,19.90155801,13.39086955,19.90155801,13.39086955,19.90155801,39.97832641,46.5119973,49.11796437,0,0,26.63749732,35.7741432,0,26.63749732,35.7741432,26.63749732,35.7741432,55.651567,NaN,NaN,NaN,NaN,NaN,44,106,58.57541722,166.5377358,53.46733222,83.79089687,233.5800744,0,0,-0.077765056,NaN,NaN,0.026304529,16,15.09433962,AFF
511,101.1904762,0.056186916,0.06482243,0.027028037,0.01353271,0.130728972,0.013495327,0.103700935,0.122317757,0.195551402,0.283775701,NaN,NaN,147.1641791,147.1641791,14.2969027,21.79657992,15.64018522,23.1401652,16.92367304,24.42346509,43.74681804,51.2538663,59.11977668,1.347605606,2.626928767,29.46552962,44.83783351,1.289557644,28.12242682,43.49502721,26.83931147,42.21123425,66.62691538,NaN,NaN,NaN,NaN,NaN,68,106,19.89119434,133.0471698,19.48421113,28.89764162,148.5023745,1.333425125,5.264092017,-0.043798341,NaN,NaN,0.015713536,20,18.86792453,AFF
512,58.03571429,0.056411215,0.083439252,0.054168224,0.027140187,0.154542056,0.027028037,0.100373832,0.117009346,0.237981308,0.327102804,NaN,NaN,256.5526316,256.7105263,27.13495512,35.63248404,37.8166589,46.31666246,48.31720961,56.81621922,72.07910116,80.57909499,85.42130676,10.69294818,21.18430106,44.9489781,58.28992836,10.50767842,34.26391667,47.60622652,23.7659575,37.10583862,93.92105967,NaN,NaN,NaN,NaN,1.241704229,39,106,189.2800344,171.6698113,124.7938084,271.7417349,318.8199872,3.840004105,42.38492765,-0.00891844,NaN,NaN,0.010172389,18,16.98113208,AFF
513,56.54761905,0.066878505,0.08153271,0.055962617,0.028,0.159252336,0.027962617,0.10328972,0.11835514,0.240785047,0.333233645,0.002011442,0.001988558,260.7837838,260.7567568,25.79060881,38.24690394,37.06402749,49.52240001,48.22151536,60.67910483,74.02702899,86.48653795,85.72977976,11.36356627,22.4327713,48.24708066,59.94803598,11.27273936,36.9826037,48.68498719,25.82115133,37.51868721,98.18919413,NaN,-8.666694168,15.38170909,-9.653997756,2.155665991,38,106,1.97463832,175.6792453,50.5330841,3.15776038,260.7912596,16.9729089,45.06907693,-0.023005642,0.128973216,-0.141130881,0.028300958,0,0,AFF
514,61.01190476,0.051813084,0.062878505,0.023252336,0.011551402,0.125233645,0.011700935,0.101981308,0.120785047,0.18811215,0.269121495,NaN,NaN,244.65,244.65,13.07706918,17.97445074,13.07706918,17.97445074,13.07706918,17.97445074,38.22855034,43.1750257,49.9777689,0,0,25.24097201,36.98759616,0,25.24097201,36.98759616,25.24097201,36.98759616,54.92502752,11.99444926,NaN,NaN,NaN,NaN,41,106,48.6957647,169.1415094,55.45589289,62.83340527,249.4491932,0,0,-0.108799015,NaN,NaN,0.035518682,16,15.09433962,AFF
515,61.01190476,0.052261682,0.068037383,0.030429907,0.015140187,0.12871028,0.01528972,0.098280374,0.111102804,0.196747664,0.273046729,NaN,NaN,243.375,242.725,16.12339295,21.04716709,18.27425811,23.19853053,20.39935904,25.32310259,43.35417657,48.32512857,51.47927527,2.167470261,4.276224312,27.31440619,35.43460931,2.157907614,25.16501334,33.28653974,23.0479693,31.16194872,56.45009489,13.09216066,NaN,NaN,NaN,3.239782786,41,106,7.793226225,168.6603774,46.36504928,12.53701948,243.4997433,3.44169675,8.601602188,-0.098180016,NaN,NaN,0.04543284,8,7.547169811,AFF
516,100.5,0.056261682,0.090542056,0.069308411,0.034953271,0.163028037,0.03435514,0.093719626,0.10471028,0.253570093,0.33753271,NaN,NaN,149.7575758,149.5454545,24.57112779,31.71674198,34.44999474,41.59898859,44.05375497,51.20081899,67.01535746,74.16671697,81.09115975,9.946964149,19.48540957,42.45803659,56.5322769,9.687491236,32.58454148,46.65924624,22.9804217,37.05058482,88.24244529,NaN,NaN,NaN,NaN,NaN,67,106,39.0788095,134.6886792,33.20626011,55.46352072,154.7723646,13.10291881,39.11986496,-0.03063324,NaN,NaN,0.031392028,25,23.58490566,AFF
517,58.5,0.048672897,0.072373832,0.04164486,0.020897196,0.143214953,0.020747664,0.101570093,0.131514019,0.215588785,0.305831776,NaN,NaN,255.3157895,255.3157895,13.05491468,16.33439929,13.05491468,16.33439929,13.05491468,16.33439929,40.7911828,44.08023842,61.76414,0,0,27.80163256,48.7713969,0,27.80163256,48.7713969,27.80163256,48.7713969,65.0534078,NaN,NaN,NaN,NaN,1.689343324,39,106,5.346446253,172.3867925,49.99242946,4.95295619,255.371762,0,0,-0.09161848,NaN,NaN,0.029432987,0,0,AFF
518,100.5,0.056261682,0.090542056,0.069308411,0.034953271,0.163028037,0.03435514,0.093719626,0.10471028,0.253570093,0.33753271,NaN,NaN,149.7575758,149.5454545,24.57112779,31.71674198,34.44999474,41.59898859,44.05375497,51.20081899,67.01535746,74.16671697,81.09115975,9.946964149,19.48540957,42.45803659,56.5322769,9.687491236,32.58454148,46.65924624,22.9804217,37.05058482,88.24244529,NaN,NaN,NaN,NaN,NaN,67,106,39.0788095,134.6886792,33.20626011,55.46352072,154.7723646,13.10291881,39.11986496,-0.03063324,NaN,NaN,0.031392028,25,23.58490566,AFF
519,79.5,0.055663551,0.066579439,0.032598131,0.016299065,0.133233645,0.016299065,0.100635514,0.117158879,0.199813084,0.282990654,NaN,NaN,186.4423077,186.4423077,13.51100158,20.75012228,13.72254369,20.96167544,13.95330183,21.19242611,40.17534851,47.44270391,53.61721463,0.211884961,0.442307703,26.72135501,40.16123164,0.231092052,26.50981856,39.94971696,26.27906849,39.71892932,60.88496863,NaN,NaN,NaN,NaN,NaN,53,106,70.58285188,153.5283019,54.80650634,81.66234718,199.3556447,0.139834128,0.885284716,-0.085250446,NaN,NaN,0.026888608,23,21.69811321,AFF
520,105,0.066093458,0.061607477,0.020448598,0.010168224,0.118728972,0.010280374,0.098280374,0.137046729,0.180336449,0.295028037,NaN,NaN,141.5797101,141.5797101,13.06862113,24.91373341,13.06862113,24.91373341,13.06862113,24.91373341,38.03226668,49.92754819,58.81347256,0,0,25.0430257,45.82095887,0,25.0430257,45.82095887,25.0430257,45.82095887,70.71015132,8.136648241,NaN,NaN,NaN,NaN,70,106,4.679296978,129.1698113,10.75138849,3.717622627,141.6570159,0,0,-0.102654541,NaN,NaN,0.033422837,0,0,AFF
521,75.89285714,0.06317757,0.094130841,0.068149533,0.033570093,0.163327103,0.034579439,0.09517757,0.103476636,0.257457944,0.344411215,0.001961601,0.002038399,195.98,195.98,30.04805245,37.56317087,42.32453153,49.84663109,55.06454221,62.58211066,78.46004041,85.98014054,89.52028697,12.34665831,25.02026991,48.42395523,59.48167849,12.8081629,36.14616452,47.2074593,23.40928266,34.46341984,97.04000888,NaN,-7.21246565,11.79592238,-7.50024357,2.525649886,51,106,28.22303315,154.0471698,34.88007924,30.3393551,198.0017677,16.13106357,50.17509112,-0.022844714,0.103435736,-0.103205916,0.028080381,3,2.830188679,AFF
522,68.45238095,0.052224299,0.102130841,0.067962617,0.033757009,0.165009346,0.034205607,0.097046729,0.112149533,0.267140187,0.356971963,0.001989565,0.002010435,218.5111111,218.5555556,34.6935005,42.42462108,47.09496272,54.82913362,59.60466946,67.33629453,84.08889158,91.82231658,96.57787476,12.47038308,24.91176855,49.40343185,61.89037652,12.60112308,37.00738416,49.49693597,24.50075661,36.98279887,104.3111137,1.782040799,-7.01531449,12.92745931,-8.626283131,2.484637481,46,106,3.544148368,163.9339623,35.80438619,4.792114304,218.5398514,17.53379855,49.98327472,-0.016288119,0.10656229,-0.120055174,0.031094099,0,0,AFF
523,59.52380952,0.061457944,0.089046729,0.067028037,0.032897196,0.164037383,0.034130841,0.097009346,0.109308411,0.253084112,0.349869159,0.001946833,0.002053167,251.1282051,251.1538462,25.98867429,34.36325067,37.82441836,46.2131909,50.28790173,58.66836966,74.74395365,83.12825228,91.23139862,11.92930891,24.30788112,48.77329839,65.25851353,12.53023999,36.93122513,53.41754296,24.46739205,40.95096976,99.615387,4.089857344,-8.651556799,12.74120156,-7.237610994,1.624497828,40,106,5.506078167,175.8679245,45.98992049,7.57734815,251.1885593,16.47701099,48.76743002,-0.033157069,0.118413298,-0.104911771,0.02180115,2,1.886792453,AFF
524,74.4047619,0.06717757,0.080411215,0.038915888,0.019102804,0.134205607,0.019813084,0.09528972,0.105682243,0.214616822,0.300186916,NaN,NaN,199.4693878,199.9387755,22.80944583,30.60548482,27.44077312,35.23920114,32.3788877,40.17594549,55.75753677,63.59209935,65.86165156,4.665382365,9.571604748,33.01910315,43.11073892,4.96923624,28.38681806,38.48042558,23.45048304,33.53987347,73.69395209,NaN,NaN,NaN,NaN,4.165190515,50,106,18.44694769,155.7358491,32.42466757,29.05810152,200.3205594,7.151259292,19.20622335,-0.06820276,NaN,NaN,0.042610616,4,3.773584906,AFF
525,81,0.059551402,0.061607477,0.020448598,0.010168224,0.125233645,0.010280374,0.104785047,0.118841121,0.186841121,0.27211215,NaN,NaN,183.0943396,183.0943396,13.03281306,20.93343231,13.03281306,20.93343231,13.03281306,20.93343231,41.3220993,49.245332,52.52947523,0,0,28.32722404,39.53296301,0,28.32722404,39.53296301,28.32722404,39.53296301,60.45285299,NaN,NaN,NaN,NaN,NaN,54,106,48.19898384,149.245283,41.84458045,82.34092383,189.3321928,0,0,-0.070272796,NaN,NaN,0.021223158,12,11.32075472,AFF
526,81,0.062018692,0.063551402,0.020485981,0.010205607,0.118691589,0.010280374,0.098205607,0.098542056,0.182242991,0.260485981,NaN,NaN,184.4528302,184.4528302,14.06646431,23.49057613,14.08519455,23.50942806,14.08519455,23.50942806,38.98414572,48.49141385,44.9509599,0.018867925,0.018867925,25.04884251,30.99378119,0,25.02999609,30.97492202,25.02999609,30.97492202,54.45286395,11.59921756,NaN,NaN,NaN,6.083163511,54,106,41.07175775,149.9245283,38.12160049,64.93958275,188.9701983,0,0.037735849,-0.122347587,NaN,NaN,0.048973995,23,21.69811321,AFF
527,69,0.06164486,0.062242991,0.020485981,0.010205607,0.118691589,0.010280374,0.098205607,0.101831776,0.180934579,0.261981308,NaN,NaN,216.3777778,216.3777778,13.33873296,22.73194553,13.36078234,22.75414766,13.36078234,22.75414766,38.24759108,47.7342564,45.78558428,0.022222224,0.022222224,25.05435058,32.56837063,0,25.03215182,32.54615661,25.03215182,32.54615661,55.26670321,12.3240069,NaN,NaN,NaN,5.600901278,46,106,31.65458639,162.9622642,40.6477724,44.67705514,218.6809447,0,0.044444448,-0.133060542,NaN,NaN,0.05070524,1,0.943396226,AFF
528,88.5,0.051775701,0.068336449,0.041345794,0.020560748,0.143065421,0.020785047,0.101719626,0.108299065,0.211401869,0.283775701,NaN,NaN,168.8448276,168.8275862,16.1465122,21.96947533,20.76433712,26.58937328,25.43677972,31.26116226,52.01735428,57.84487361,60.58638271,4.631323703,9.293313439,35.88169856,44.44962273,4.67963418,31.2610059,39.82931984,26.58852434,35.15637884,66.41382316,NaN,NaN,NaN,NaN,NaN,59,106,25.45367782,143.6509434,26.61758242,38.61654981,170.7526442,2.839415353,18.60427132,-0.03398546,NaN,NaN,0.012604967,18,16.98113208,AFF
529,94.5,0.062130841,0.082990654,0.078953271,0.041271028,0.170841121,0.037682243,0.09188785,0.092560748,0.253831776,0.332672897,NaN,NaN,159,158.8870968,22.00616708,30.08232295,35.19946446,43.27644674,46.82835693,54.90484035,69.12939076,77.20972457,79.1938392,13.20345409,24.82269332,47.13057068,57.19442646,11.64261722,33.93717253,44.00193295,22.3098527,32.37242555,87.2742004,NaN,NaN,NaN,NaN,NaN,63,106,44.59748293,139.0188679,37.55215162,64.86502224,165.136112,6.650303439,49.66876463,-0.016470893,NaN,NaN,0.016085339,20,18.86792453,AFF
530,94.5,0.054317757,0.09035514,0.072149533,0.036224299,0.168299065,0.035925234,0.096149533,0.104747664,0.258654206,0.338130841,0.002015745,0.001984255,159.2096774,159.1451613,25.22786604,32.61409384,36.27596086,43.66316754,47.16255515,54.5491363,71.27421949,78.66131669,82.12908988,11.06717342,21.93563317,46.04932625,56.90370001,10.90824886,35.00185406,45.85676678,24.11548901,34.96881266,89.51613601,NaN,-3.97754255,6.677537064,-4.206455907,1.134496675,63,106,43.19988691,139.1415094,36.60283868,52.30105829,164.9665166,7.139512844,43.91105545,-0.012702186,0.056789917,-0.05991147,0.013594439,25,23.58490566,AFF
531,57,0.04635514,0.073196262,0.04082243,0.020448598,0.142056075,0.020373832,0.101233645,0.136934579,0.215252336,0.309943925,NaN,NaN,260.7567568,260.7567568,13.07684089,14.09670901,13.07684089,14.09670901,13.07684089,14.09670901,40.11157211,41.13816012,68.37964167,0,0,27.12273174,55.3874322,0,27.12273174,55.3874322,27.12273174,55.3874322,69.4065028,NaN,NaN,NaN,NaN,1.65708292,38,106,1.806974557,175.9056604,50.38045988,2.738612788,260.7630176,0,0,-0.108774699,NaN,NaN,0.032882902,0,0,AFF
532,61.5,0.04328972,0.077158879,0.073009346,0.036336449,0.171364486,0.036672897,0.09835514,0.101158879,0.248523364,0.320336449,0.001974357,0.002025643,244.65,245.05,16.87209755,20.46974491,27.98804851,31.58807813,39.43035733,43.02964718,64.55001123,68.15003384,74.52511136,11.24188421,22.57554448,47.7062154,57.67878212,11.54398718,36.58479213,46.55982859,25.13274379,35.10375093,78.12507766,NaN,-11.44441228,15.58699315,-8.7407935,2.064723778,41,106,48.76861183,171.4056604,54.31166072,62.98235563,249.4634242,17.40329641,45.36141587,-0.055533567,0.145307281,-0.128460865,0.024805545,17,16.03773585,AFF
533,61.5,0.061383178,0.071476636,0.038392523,0.019252336,0.137420561,0.019140187,0.099028037,0.129570093,0.208897196,0.314018692,NaN,NaN,243.675,243.675,13.06827019,24.46509187,13.06827019,24.46509187,13.06827019,24.46509187,38.57833489,50.02500918,62.25194959,0,0,25.58846901,49.25780428,0,25.58846901,49.25780428,25.58846901,49.25780428,73.70000205,8.33898964,NaN,NaN,NaN,NaN,41,106,3.165339634,171.0377358,44.87524089,1.601281538,243.695558,0,0,-0.102314395,NaN,NaN,0.032408277,0,0,AFF
